"","movie_title","title_year","budget","log_budget","gross","log_gross","country","language","color","duration","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_film_noir","genre_game_show","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_news","genre_reality_tv","genre_romance","genre_sci_fi","genre_short","genre_sport","genre_thriller","genre_war","genre_western","plot_keywords","content_rating","imdb_score","num_critic_for_reviews","num_user_for_reviews","director_name","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_2_name","actor_2_facebook_likes","actor_3_name","actor_3_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","high_gross"
"2820","Journey from the Fall ",2006,1592000,14.2805016453865,638951,13.3675830481033,"USA","Vietnamese","Color",135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1970s|1980s|nonlinear timeline|rescue|vietnam war","R",7.4,15,19,"Ham Tran",5,"Long Nguyen",51,"Kieu Chinh",24,"Cat Ly",5,83,2,100,"Low"
"2821","The Basket ",1999,1300000,14.0778748224318,609042,13.3196425098313,"USA","English","Color",105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basketball|german immigrant|opera|two word title|war orphan","PG",6.5,14,38,"Rich Cowan",7,"Eric Dane",2000,"Karen Allen",783,"Peter Coyote",548,3475,2,117,"Low"
"2822","Mercury Rising ",1998,6e+07,17.9098551201864,32940507,17.3102136742164,"USA","English","Color",111,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"autistic child|boy|child in danger|fbi|nsa","R",6.1,79,127,"Harold Becker",17,"Bruce Willis",13000,"Miko Hughes",969,"Carrie Preston",652,16537,1,0,"Low"
"2823","The Hebrew Hammer ",2003,1e+06,13.8155105579643,19539,9.88016774721451,"USA","English"," Black and White",87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blaxploitation|hanukkah|jewish|kwanzaa|santa claus","R",6.2,35,53,"Jonathan Kesselman",4,"Judy Greer",2000,"Adam Goldberg",1000,"Tony Cox",624,6227,1,3000,"Low"
"2824","Friday the 13th Part 2 ",1981,1250000,14.0386541092785,19100000,16.7651988930169,"USA","English","Color",87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"ice pick|jason voorhees|lake|pitchfork|shack","R",6.1,242,394,"Steve Miner",49,"Betsy Palmer",309,"Adrienne King",121,"Amy Steel",59,707,0,0,"High"
"2825","Filly Brown ",2012,427000,12.9645392922108,2833383,14.8569819620506,"USA","English","Color",80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","R",5.7,16,11,"Youssef Delara",8,"Noel Gugliemi",2000,"Jenni Rivera",245,"Jorge Diaz",183,2459,1,0,"High"
"2826","Sex, Lies, and Videotape ",1989,1200000,13.9978321147582,24741700,17.0240006372001,"USA","English","Color",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"affair|interview|marriage|sex|videotape","R",7.2,58,95,"Steven Soderbergh",0,"Peter Gallagher",828,"Laura San Giacomo",531,"Steven Brill",65,1431,2,2000,"High"
"2827","Saw ",2004,1200000,13.9978321147582,55153403,17.8256290062026,"USA","English","Color",103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"chained|flashback|killer|serial killer|surprise ending","R",7.7,287,1509,"James Wan",0,"Michael Emerson",2000,"Monica Potter",878,"Shawnee Smith",651,5161,0,0,"High"
"2828","Super Troopers ",2001,1200000,13.9978321147582,18488314,16.7326494147817,"USA","English","Color",100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"drugs|highway|police|state trooper|vermont","R",7.1,100,333,"Jay Chandrasekhar",422,"Geoffrey Arend",816,"Daniel von Bargen",577,"Jay Chandrasekhar",422,2893,0,0,"High"
"2829","The Day the Earth Stood Still ",2008,8e+07,18.1975371926382,79363785,18.189552713856,"USA","English","Color",104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"alien|earth|giant robot|military|scientist","PG-13",5.5,276,698,"Scott Derrickson",301,"Keanu Reeves",18000,"Jon Hamm",4000,"Juan Riedinger",71,22194,0,0,"Low"
"2830","You Can Count on Me ",2000,1200000,13.9978321147582,9180275,16.032567718575,"USA","English","Color",111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bank|car accident|cheating husband|new york|single mother","R",7.7,122,231,"Kenneth Lonergan",50,"Matthew Broderick",2000,"Rory Culkin",710,"Gaby Hoffmann",612,4288,0,756,"High"
"2831","But I'm a Cheerleader ",1999,1200000,13.9978321147582,2199853,14.6039010979143,"USA","English","Color",85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cheerleader|gay|homosexual|lesbian|lesbian relationship","R",6.6,99,186,"Jamie Babbit",91,"Natasha Lyonne",1000,"Clea DuVall",1000,"Eddie Cibrian",849,4289,1,0,"Low"
"2832","Home Run ",2013,1200000,13.9978321147582,2859955,14.8663164484065,"USA","English","Color",113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"addiction|alcoholic|baseball|car accident|reference to god","PG-13",6,10,32,"David Boyd",29,"Vivica A. Fox",890,"Drew Waters",848,"Scott Elrod",449,2681,2,0,"High"
"2833","Reservoir Dogs ",1992,1200000,13.9978321147582,2812029,14.849416844804,"USA","English","Color",99,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"gang|heist|heist gone wrong|nonlinear timeline|robbery","R",8.4,173,931,"Quentin Tarantino",16000,"Quentin Tarantino",16000,"Steve Buscemi",12000,"Chris Penn",455,28994,0,19000,"High"
"2834","Blue Like Jazz ",2012,1200000,13.9978321147582,594904,13.2961553269725,"USA","English","Color",108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"church|college|color in title|philosophy|texas","PG-13",6,38,89,"Steve Taylor",14,"Jason Marsden",1000,"Marshall Allman",330,"Eric Lange",274,1805,0,0,"Low"
"2835","Down and Out with the Dolls ",2001,1200000,13.9978321147582,58936,10.9842073883627,"USA","English","Color",88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"female bassist|female drummer|female guitarist|female singer|portland oregon","R",6.1,12,4,"Kurt Voss",0,"Lemmy",268,"Coyote Shivers",44,"Zoë Poledouris",3,318,0,27,"Low"
"2836","Airborne ",1993,2600000,14.7710220029917,2850263,14.862921828689,"USA","English","Color",91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"cincinnati ohio|high school|hockey|jock strap|zoologist","PG",6.2,9,70,"Rob Bowman",38,"Alanna Ubach",584,"Jacob Vargas",399,"Brittney Powell",117,1218,0,0,"Low"
"2837","Waiting... ",2005,3e+06,14.9141228466324,16101109,16.59439870957,"USA","English","Color",94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cook|dishwasher|flashing|male frontal nudity|waiter","R",6.8,91,236,"Rob McKittrick",6,"Ryan Reynolds",16000,"Dane Cook",1000,"Vanessa Lengies",804,19957,3,0,"High"
"2838","From a Whisper to a Scream ",1987,1100000,13.9108207377686,1400000,14.1519827945855,"USA","English","Color",92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"bathtub|cult film|neck breaking|tennessee|wraparound story","R",5.9,57,37,"Jeff Burr",155,"Terry Kiser",448,"Clu Gulager",426,"Susan Tyrrell",147,1329,0,241,"Low"
"2839","Rocky ",1976,960000,13.774688563444,117235247,18.5796931322141,"USA","English","Color",145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"boxer|hometown hero|philadelphia pennsylvania|protective male|training","PG",8.1,141,542,"John G. Avildsen",80,"Sylvester Stallone",13000,"Burgess Meredith",1000,"Carl Weathers",794,16094,0,0,"High"
"2840","The Fog ",1980,1e+06,13.8155105579643,21378000,16.877872913816,"USA","English","Color",89,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"california|fog|leper|lighthouse|ship","R",6.8,212,335,"John Carpenter",0,"Jamie Lee Curtis",2000,"Hal Holbrook",826,"Janet Leigh",606,4878,0,7000,"High"
"2841","Unfriended ",2014,1e+06,13.8155105579643,31537320,17.2666821644241,"USA","English","Color",83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"blender|computer screen|secret|skype|webcam","R",5.7,270,309,"Levan Gabriadze",6,"Shelley Hennig",707,"Renee Olstead",305,"Heather Sossaman",142,1565,0,13000,"High"
"2842","The Howling ",1981,1e+06,13.8155105579643,17986000,16.7051042354566,"USA","English","Color",91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1980s|forest|lycanthrope|shapeshifting|werewolf transformation","R",6.6,161,195,"Joe Dante",287,"Patrick Macnee",1000,"Robert Picardo",823,"Dee Wallace",725,4438,0,0,"High"
"2843","Chernobyl Diaries ",2012,1e+06,13.8155105579643,18112929,16.7121365506308,"USA","English","Color",86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"abandoned building|chernobyl disaster|exploration|tour guide|van","R",5,270,271,"Bradley Parker",18,"Jesse McCartney",1000,"Ingrid Bolsø Berdal",466,"Jonathan Sadowski",300,2665,0,24000,"High"
"2844","God's Not Dead 2 ",2016,5e+06,15.4249484703984,20773070,16.84916799427,"USA","English","Color",120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"alternate universe|christian|christian film|christianity|manipulation","PG",3.4,29,102,"Harold Cronk",18,"Benjamin A. Onyango",634,"Robin Givens",420,"Maria Canals-Barrera",295,1810,11,0,"High"
"2845","Cry_Wolf ",2005,1e+06,13.8155105579643,10042266,16.1223133439732,"USA","English","Color",90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"e mail|game|school|serial killer|student","PG-13",5.9,137,220,"Jeff Wadlow",65,"Julian Morris",1000,"Gary Cole",989,"Lindy Booth",683,3155,0,816,"High"
"2846","Blue Valentine ",2010,3500000,15.0682735264596,9701559,16.0877971522088,"USA","English","Color",112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman","R",7.4,377,283,"Derek Cianfrance",310,"Ryan Gosling",33000,"Mike Vogel",2000,"John Doman",616,35941,0,25000,"High"
"2847","Transamerica ",2005,1e+06,13.8155105579643,9013113,16.0141910749059,"USA","English","Color",103,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bail|male full frontal nudity|sex change|stepfather|transsexual","R",7.4,169,230,"Duncan Tucker",2,"Kevin Zegers",2000,"Felicity Huffman",508,"Paul Borghese",226,3192,2,0,"High"
"2848","The Devil Inside ",2012,1e+06,13.8155105579643,53245055,17.7904154943919,"USA","English","Color",83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"critically bashed|demonic possession|exorcism|exorcist|found footage","R",4.2,225,290,"William Brent Bell",19,"Fernanda Andrade",403,"Claudiu Trandafir",169,"Brian Johnson",128,988,0,12000,"High"
"2849","Beyond the Valley of the Dolls ",1970,9e+05,13.7101500423064,9000000,16.0127351353005,"USA","English","Color",109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"band|drugs|friendship|hollywood|satire","NC-17",6.2,101,137,"Russ Meyer",199,"Charles Napier",503,"Cynthia Myers",46,"Harrison Page",44,731,8,0,"High"
"2850","The Green Inferno ",2013,6e+06,15.6072700271923,7186670,15.7877384791587,"USA","English","Color",100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"activist|amazon|color in title|rain|rain forest","R",5.4,285,164,"Eli Roth",0,"Daryl Sabara",640,"Richard Burgi",550,"Magda Apanowicz",389,2082,0,12000,"Low"
"2851","The Sessions ",2012,1e+06,13.8155105579643,5997134,15.6067922464066,"USA","English","Color",95,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"falling in love|iron lung|priest|sex surrogate|therapist","R",7.2,337,126,"Ben Lewin",20,"W. Earl Brown",422,"Adam Arkin",374,"Rhea Perlman",365,1899,3,11000,"High"
"2852","Next Stop Wonderland ",1998,1e+06,13.8155105579643,3386698,15.0353659633722,"USA","English","Color",104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"love|marine biologist|nurse|personal ad|plumber","R",6.7,38,86,"Brad Anderson",122,"Philip Seymour Hoffman",22000,"Callie Thorne",472,"Holland Taylor",458,23461,1,392,"High"
"2853","Juno ",2007,7500000,15.8304135785065,143492840,18.7817956964487,"USA","English","Color",96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"adoption|baby|friend|pregnancy|school","PG-13",7.5,387,881,"Jason Reitman",655,"J.K. Simmons",24000,"Jennifer Garner",3000,"Rainn Wilson",973,28817,0,10000,"High"
"2854","Frozen River ",2008,1e+06,13.8155105579643,2508841,14.7353314514792,"USA","English","Color",97,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"border|mohawk|money|new york|river","R",7.2,181,93,"Courtney Hunt",33,"Charlie McDermott",496,"Michael O'Keefe",238,"Misty Upham",229,994,1,0,"High"
"2855","20 Feet from Stardom ",2013,1e+06,13.8155105579643,4946250,15.4141402716818,"USA","English","Color",91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"backup singer|band|bechdel test passed|concert footage|singer","PG-13",7.4,149,80,"Morgan Neville",9,"Sheryl Crow",130,"Lou Adler",19,"Merry Clayton",13,198,0,14000,"High"
"2856","Two Girls and a Guy ",1997,1e+06,13.8155105579643,1950218,14.4834517191631,"USA","English","Color",84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"actor|anilingus|double cross|funeral home|two timing","R",5.6,54,102,"James Toback",56,"Robert Downey Jr.",21000,"Natasha Gregson Wagner",104,"Angel David",13,21124,3,387,"Low"
"2857","Who Killed the Electric Car? ",2006,1e+06,13.8155105579643,1677838,14.3330166178445,"USA","English","Color",92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"california|car|reference to ralph nader|technology|u.s. president","PG",7.7,87,155,"Chris Paine",2,"Ed Begley Jr.",783,"Phyllis Diller",659,"Colette Divine",5,1447,0,0,"Low"
"2858","The Broken Hearts Club: A Romantic Comedy ",2000,1e+06,13.8155105579643,1744858,14.3721837349493,"USA","English","Color",94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"friend|gay|lesbian|photographer|restaurant","R",7,51,120,"Greg Berlanti",112,"Justin Theroux",1000,"Nia Long",826,"Mary McCormack",428,3085,1,671,"Low"
"2859","Goosebumps ",2015,5.8e+07,17.8759535685107,80021740,18.1978089057208,"USA","English","Color",103,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"based on book|blob|ferris wheel|manuscript|monster","PG",6.4,218,154,"Rob Letterman",11,"Odeya Rush",2000,"Dylan Minnette",1000,"Ken Marino",543,5497,4,35000,"Low"
"2860","Slam ",1998,1e+06,13.8155105579643,982214,13.7975644862018,"USA","English","Color",100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gang|independent film|prison|racial slur|urban setting","R",7.2,16,51,"Marc Levin",12,"Sonja Sohn",245,"Saul Williams",38,"Bonz Malone",6,295,0,603,"Low"
"2861","Brigham City ",2001,1e+06,13.8155105579643,798341,13.5902911034532,"USA","English","Color",119,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"fbi agent|mormon|prayer|sheriff|utah","PG-13",7.2,12,63,"Richard Dutcher",13,"Wilford Brimley",957,"Frank Gerrish",81,"Rick Macy",25,1107,0,100,"Low"
"2862","Orgazmo ",1997,1e+06,13.8155105579643,582024,13.2742669629767,"USA","English","Color",92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"book of mormon|fight|mormon|ray gun|sidekick","NC-17",6.2,59,168,"Trey Parker",406,"Trey Parker",406,"Dian Bachar",203,"Matt Stone",194,904,0,0,"Low"
"2863","All the Real Girls ",2003,2500000,14.7318012898384,548712,13.2153289926822,"USA","English","Color",108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"best friend|lake|love|small town|womanizer","R",6.9,88,126,"David Gordon Green",234,"Zooey Deschanel",11000,"Paul Schneider",552,"Shea Whigham",463,12385,0,571,"Low"
"2864","Dream with the Fishes ",1997,1e+06,13.8155105579643,464655,13.0490504737153,"USA","English","Color",97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dying|to do list|twenty something|underwear|voyeur","R",7,28,29,"Finn Taylor",4,"David Arquette",611,"Cathy Moriarty",394,"Kathryn Erbe",301,1692,0,166,"Low"
"2865","Blue Car ",2002,1e+06,13.8155105579643,464126,13.047911346069,"USA","English","Color",88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contest|poetry|refusing to eat|starving oneself|teenage girl","R",6.7,44,68,"Karen Moncrieff",22,"Frances Fisher",638,"Agnes Bruckner",400,"A.J. Buckley",275,1641,0,115,"Low"
"2866","Luminarias ",2000,1e+06,13.8155105579643,428535,12.9681276939644,"USA","English","Color",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"divorce|friend|jewish|lent|restaurant","R",3.6,13,32,"José Luis Valenzuela",0,"Cheech Marin",844,"Lupe Ontiveros",625,"Robert Beltran",268,2289,1,24,"Low"
"2867","Wristcutters: A Love Story ",2006,1e+06,13.8155105579643,104077,11.5528862887894,"USA","English","Color",88,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"afterlife|camping|death|hitchhiker|suicide","R",7.4,117,88,"Goran Dukic",21,"Leslie Bibb",1000,"Patrick Fugit",835,"Chase Ellison",772,4720,2,11000,"Low"
"2868","The Battle of Shaker Heights ",2003,1e+06,13.8155105579643,279282,12.5399773030251,"USA","English","Color",79,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"bully comeuppance|high school|painter|reference to led zeppelin|wetting pants","PG-13",6.1,29,49,"Efram Potelle",2,"Shiri Appleby",855,"Elden Henson",577,"Kathleen Quinlan",551,2489,2,150,"Low"
"2869","The Lovely Bones ",2009,6.5e+07,17.9898978278599,43982842,17.599310161285,"USA","English","Color",135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1970s|afterlife|heaven|pedophile|rape","PG-13",6.7,308,593,"Peter Jackson",0,"Michael Imperioli",873,"AJ Michalka",559,"Tom McCarthy",310,2369,1,16000,"Low"
"2870","Taxi to the Dark Side ",2007,1e+06,13.8155105579643,274661,12.5232928889427,"USA","English","Color",53,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"afghanistan|detainee|guantanamo bay|taxi|torture","R",7.7,84,40,"Alex Gibney",141,"Alex Gibney",141,"George W. Bush",125,"Greg D'Agostino",23,313,0,0,"Low"
"2871","Hardflip ",2012,1e+06,13.8155105579643,96734,11.4797202225391,"USA","English","Color",112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"family relationships|loss of mother|san diego california|single mother|suicide attempt","PG-13",5.6,2,5,"Johnny Remo",74,"Matthew Ziff",260000,"Randy Wayne",984,"Raquel Elizabeth Ames",891,263584,3,706,"Low"
"2872","The House of the Devil ",2009,9e+05,13.7101500423064,100659,11.5194938458483,"USA","English","Color",95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"cult film|eclipse|haunted house|lunar eclipse|secret","R",6.4,238,193,"Ti West",243,"Lena Dunham",969,"Greta Gerwig",962,"Dee Wallace",725,3833,0,0,"Low"
"2873","The Perfect Host ",2010,5e+05,13.1223633774043,48430,10.7878747353973,"USA","English","Color",93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party","R",6.8,112,73,"Nick Tomnay",11,"David Hyde Pierce",443,"Clayne Crawford",298,"Nathaniel Parker",271,1452,1,0,"Low"
"2874","Safe Men ",1998,1e+06,13.8155105579643,21210,9.96222804755873,"USA","English","Color",88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gangster|organized crime|robbery|rosh hashanah|safecracking","R",6.1,33,52,"John Hamburg",29,"Harvey Fierstein",499,"Michael Lerner",230,"Josh Pais",117,1141,0,157,"Low"
"2875","The Specials ",2000,1e+06,13.8155105579643,12996,9.47239689678899,"USA","English","Color",82,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"action figure|press conference|superhero|superhero team|toy","R",6,29,54,"Craig Mazin",82,"Judy Greer",2000,"James Gunn",571,"Jamie Kennedy",490,3905,0,210,"Low"
"2876","Alone with Her ",2006,1e+06,13.8155105579643,10018,9.21213875391756,"USA","English"," Black and White",78,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"female nudity|female pubic hair|masturbation|panties|pubic hair","Not Rated",6.1,71,31,"Eric Nicholas",0,"Jordana Spiro",262,"Ana Claudia Talancón",163,"Jonathon Trent",61,509,0,244,"Low"
"2877","Creative Control ",2015,1e+06,13.8155105579643,62480,11.0426017845136,"USA","English","Color",97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction","R",5.5,36,7,"Benjamin Dickinson",4,"Nora Zehetner",446,"Alexia Rasmussen",171,"Meredith Hagner",150,928,1,793,"Low"
"2878","Special ",2006,1e+06,13.8155105579643,6387,8.76201995356159,"USA","English","Color",81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dream sequence|locked in a room|looking at self in mirror|medication|superhero","R",6.9,56,37,"Hal Haberman",0,"Michael Rapaport",975,"Paul Blackthorne",645,"Ian Bohen",394,2694,0,0,"Low"
"2879","The Jimmy Show ",2001,1500000,14.2209756660724,703,6.55535689181067,"USA","English","Color",96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"based on play|character name in title","R",5.4,9,21,"Frank Whaley",436,"Lynn Cohen",474,"Frank Whaley",436,"Heather Bucha",4,920,3,47,"Low"
"2880","L!fe Happens ",2011,930000,13.7429398651294,20186,9.9127445737988,"USA","English","Color",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"friendship|los angeles california|one night stand|roommate|single mother","R",5.7,18,15,"Kat Coiro",28,"Justin Kirk",945,"Geoff Stults",756,"Kristen Johnston",501,2924,8,995,"Low"
"2881","Hard Candy ",2005,950000,13.7642172635767,1007962,13.8234410284901,"USA","English","Color",104,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"chatting|missing person poster|online dating|photographer|sexual predator","R",7.1,231,651,"David Slade",171,"Odessa Rae",109,"G.J. Echternkamp",8,"Patrick Wilson",0,117,0,12000,"Low"
"2882","The Quiet ",2005,9e+05,13.7101500423064,381186,12.8510427239597,"USA","English","Color",91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"deaf|death|dysfunctional family|godparent|secret","R",6.4,65,90,"Jamie Babbit",91,"Katy Mixon",982,"David Gallagher",796,"Edie Falco",659,3299,0,698,"Low"
"2883","Fruitvale Station ",2013,9e+05,13.7101500423064,16097842,16.5941957837038,"USA","English","Color",85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"22 year old|b.a.r.t.|bay area|birthday|police","R",7.5,327,168,"Ryan Coogler",0,"Ahna O'Reilly",282,"Melonie Diaz",270,"Ariana Neal",88,687,0,17000,"High"
"2884","The Brass Teapot ",2012,9e+05,13.7101500423064,6643,8.80131894766524,"USA","English","Color",101,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"mini dress|mini skirt|money|voyeur|voyeurism","R",6.4,62,39,"Ramaa Mosley",6,"Jack McBrayer",975,"Michael Angarano",947,"Alia Shawkat",727,4184,2,0,"Low"
"2885","The Hammer ",2007,850000,13.6529916284665,442638,13.0005075592173,"USA","English","Color",88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"birthday|boxing|coach|gym|olympics","R",7.3,73,23,"Charles Herman-Wurmfeld",0,"John Enos III",465,"Rian Bishop",140,"Adam Carolla",102,897,1,337,"Low"
"2886","Snitch ",2013,1.5e+07,16.5235607590665,42919096,17.5748274130632,"USA","English","Color",112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"cigarette smoking|dea|drugs|inspired by true events|undercover","PG-13",6.5,238,122,"Ric Roman Waugh",29,"Dwayne Johnson",12000,"Harold Perrineau",1000,"Nadine Velazquez",874,15800,1,12000,"High"
"2887","Latter Days ",2003,850000,13.6529916284665,819939,13.6169852262294,"USA","English","Color",107,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"christian|male frontal nudity|mormon|mormon missionary|nudity","R",7.2,35,252,"C. Jay Cox",6,"Joseph Gordon-Levitt",23000,"Rob McElhenney",813,"Jacqueline Bisset",522,26017,2,0,"Low"
